id, ratioMA5_MA30,ratio5, ratio3
37,1.01,1.02,1.05,0.99
37,1.00,1.01,1.05,0.99
37,1.01,1.02,1.05,0.99
37,1.01,1.02,1.05,0.99
37,1.00,1.02,1.04,0.98
37,1.00,1.02,1.04,0.98
37,1.00,1.02,1.04,0.98
37,1.00,1.02,1.04,0.98
37,1.00,1.02,1.04,0.98
37,1.00,1.02,1.04,0.98
37,1.00,1.02,1.04,0.98
37,1.00,1.02,1.04,0.98
37,1.00,1.01,1.03,0.99
37,1.00,1.01,1.03,0.99
37,1.00,1.01,1.03,0.99
37,1.00,1.02,1.03,0.98
37,1.01,1.02,1.04,0.99
37,1.01,1.02,1.04,0.99
37,1.01,1.02,1.04,0.99
37,1.00,1.02,1.03,0.98
37,1.00,1.02,1.03,0.98
37,1.00,1.02,1.03,0.98
37,1.00,1.02,1.03,0.98
37,1.00,1.01,1.03,0.99
37,1.00,1.01,1.03,0.99
37,1.00,1.01,1.03,0.99
37,1.00,1.01,1.03,0.99
37,1.00,1.01,1.03,0.99
37,1.00,1.01,1.03,0.99
37,1.00,1.01,1.03,0.99
37,1.00,1.01,1.03,0.99
37,1.00,1.01,1.03,0.99
37,1.00,1.01,1.03,0.99
37,1.00,1.01,1.03,0.99
37,1.00,1.01,1.03,0.99
37,1.00,1.01,1.02,0.99
37,1.00,1.01,1.02,0.99
37,1.00,1.01,1.02,0.99
37,1.00,1.01,1.02,0.99
37,1.00,1.01,1.02,0.99
37,1.01,1.02,1.03,0.99
37,1.01,1.02,1.03,0.99
37,1.01,1.02,1.03,0.99
37,1.00,1.01,1.03,0.99
37,1.00,1.01,1.03,0.99
37,1.00,1.01,1.03,0.99
37,1.00,1.01,1.03,0.99
37,1.00,1.01,1.03,0.99
37,1.00,1.01,1.03,0.99
37,1.00,1.01,1.02,0.99
37,1.00,1.01,1.02,0.99
37,1.00,1.01,1.02,0.99
37,1.00,1.01,1.02,0.99
37,1.00,1.01,1.02,0.99
37,1.00,1.01,1.02,0.99
37,1.00,1.01,1.02,0.99
37,1.00,1.01,1.02,0.99
37,1.00,1.01,1.02,0.99
37,1.00,1.01,1.02,0.99
37,1.00,1.01,1.02,0.99
37,1.00,1.01,1.02,0.99
37,1.00,1.01,1.02,0.99
37,1.00,1.01,1.02,0.99
37,1.00,1.01,1.02,0.99
37,1.00,1.01,1.02,0.99
37,1.00,1.01,1.02,0.99
37,1.00,1.01,1.02,0.99
37,1.00,1.01,1.02,0.99
37,1.00,1.01,1.02,0.99
37,1.00,1.01,1.02,0.99
37,1.00,1.00,1.02,1.00
37,1.00,1.00,1.01,1.00
37,1.00,1.00,1.01,1.00
37,1.00,1.01,1.02,0.99
37,1.00,1.01,1.02,0.99
37,1.00,1.01,1.01,0.99
37,1.00,1.01,1.01,0.99
37,1.00,1.01,1.01,0.99
37,1.01,1.01,1.02,1.00
37,1.01,1.02,1.03,0.99
37,1.01,1.02,1.03,0.99
37,1.01,1.02,1.03,0.99
37,1.01,1.02,1.03,0.99
37,1.01,1.02,1.03,0.99
37,1.00,1.02,1.03,0.98
37,1.00,1.02,1.03,0.98
37,1.00,1.02,1.03,0.98
37,1.00,1.02,1.03,0.98
37,1.00,1.02,1.03,0.98
37,1.00,1.02,1.03,0.98
37,1.02,1.03,1.04,0.99
37,1.01,1.03,1.04,0.98
37,1.01,1.03,1.04,0.98
37,1.01,1.03,1.04,0.98
37,1.00,1.03,1.04,0.97
37,1.00,1.03,1.04,0.97
37,1.00,1.03,1.04,0.97
37,1.00,1.03,1.04,0.97
37,1.00,1.03,1.04,0.97
37,1.00,1.02,1.04,0.98
37,1.00,1.03,1.04,0.97
37,1.01,1.03,1.05,0.98
37,1.01,1.03,1.05,0.98
37,1.01,1.03,1.05,0.98
37,1.01,1.03,1.05,0.98
37,1.01,1.04,1.06,0.97
37,1.01,1.04,1.06,0.97
37,1.01,1.04,1.06,0.97
37,1.02,1.04,1.07,0.98
37,1.01,1.04,1.07,0.97
37,1.01,1.04,1.07,0.97
37,1.01,1.04,1.07,0.97
37,1.00,1.04,1.07,0.96
37,1.01,1.04,1.07,0.97
37,1.01,1.04,1.07,0.97
37,1.01,1.04,1.07,0.97
37,1.00,1.04,1.07,0.96
37,1.00,1.04,1.07,0.96
37,1.00,1.03,1.06,0.97
37,1.00,1.03,1.06,0.97
37,1.00,1.03,1.06,0.97
37,1.00,1.03,1.06,0.97
37,1.00,1.03,1.06,0.97
37,1.00,1.03,1.06,0.97
37,1.00,1.02,1.06,0.98
37,1.00,1.02,1.05,0.98
37,1.00,1.02,1.05,0.98
37,1.00,1.02,1.05,0.98
37,1.00,1.02,1.05,0.98
37,1.01,1.02,1.05,0.99
37,1.03,1.04,1.08,0.99
37,1.02,1.04,1.07,0.98
37,1.02,1.05,1.08,0.97
37,1.02,1.04,1.08,0.98
37,1.01,1.04,1.08,0.97
37,1.00,1.04,1.07,0.96
37,1.00,1.04,1.07,0.96
37,1.00,1.04,1.07,0.96
37,1.01,1.05,1.08,0.96
37,1.01,1.05,1.08,0.96
37,1.02,1.05,1.09,0.97
37,1.01,1.05,1.08,0.96
37,1.01,1.05,1.08,0.96
37,1.00,1.05,1.08,0.95
37,1.00,1.04,1.08,0.96
37,1.00,1.04,1.08,0.96
37,1.00,1.04,1.07,0.96
37,1.00,1.04,1.07,0.96
37,1.00,1.03,1.07,0.97
37,1.01,1.04,1.07,0.97
37,1.01,1.04,1.07,0.97
37,1.00,1.03,1.07,0.97
37,1.00,1.03,1.07,0.97
37,1.00,1.03,1.06,0.97
37,1.00,1.03,1.06,0.97
37,1.00,1.02,1.06,0.98
37,1.00,1.02,1.06,0.98
37,1.00,1.02,1.06,0.98
37,1.00,1.02,1.06,0.98
37,1.00,1.02,1.06,0.98
37,1.00,1.02,1.05,0.98
37,1.00,1.02,1.05,0.98
37,1.00,1.01,1.05,0.99
37,1.00,1.01,1.05,0.99
37,1.00,1.01,1.05,0.99
37,1.00,1.01,1.04,0.99
37,1.00,1.01,1.04,0.99
37,1.00,1.01,1.04,0.99
37,1.00,1.01,1.04,0.99
37,1.00,1.01,1.04,0.99
37,1.00,1.01,1.04,0.99
37,1.00,1.01,1.04,0.99
37,1.00,1.01,1.03,0.99
37,1.00,1.01,1.03,0.99
37,1.00,1.01,1.03,0.99
37,1.00,1.01,1.03,0.99
37,1.00,1.01,1.03,0.99
37,1.05,1.06,1.08,0.99
37,1.04,1.05,1.08,0.99
37,1.03,1.05,1.08,0.98
37,1.02,1.05,1.08,0.97
37,1.01,1.05,1.07,0.96
37,1.00,1.05,1.07,0.95
37,1.00,1.05,1.07,0.95
37,1.00,1.04,1.07,0.96
37,1.00,1.04,1.07,0.96
37,1.00,1.04,1.07,0.96
37,1.00,1.04,1.06,0.96
37,1.00,1.04,1.06,0.96
37,1.00,1.04,1.06,0.96
37,1.01,1.04,1.07,0.97
37,1.01,1.04,1.07,0.97
37,1.01,1.04,1.06,0.97
37,1.01,1.04,1.07,0.97
37,1.01,1.04,1.07,0.97
37,1.01,1.04,1.07,0.97
37,1.00,1.04,1.07,0.96
37,1.00,1.04,1.07,0.96
37,1.00,1.04,1.06,0.96
37,1.00,1.03,1.06,0.97
37,1.00,1.03,1.06,0.97
37,1.00,1.03,1.06,0.97
37,1.00,1.03,1.06,0.97
37,1.00,1.03,1.06,0.97
37,1.00,1.02,1.06,0.98
37,1.00,1.02,1.05,0.98
37,1.00,1.02,1.05,0.98
37,1.00,1.02,1.05,0.98
37,1.00,1.02,1.05,0.98
37,1.01,1.02,1.06,0.99
37,1.01,1.02,1.05,0.99
37,1.00,1.02,1.05,0.98
37,1.00,1.02,1.05,0.98
37,1.00,1.02,1.05,0.98
37,1.00,1.02,1.05,0.98
37,1.00,1.02,1.05,0.98
37,1.01,1.02,1.05,0.99
37,1.01,1.03,1.06,0.98
37,1.01,1.02,1.06,0.99
37,1.01,1.03,1.06,0.98
37,1.01,1.03,1.06,0.98
37,1.01,1.03,1.06,0.98
37,1.00,1.03,1.06,0.97
37,1.00,1.03,1.06,0.97
37,1.00,1.02,1.05,0.98
37,1.00,1.02,1.05,0.98
37,1.01,1.03,1.06,0.98
37,1.01,1.03,1.06,0.98
37,1.01,1.03,1.06,0.98
37,1.00,1.03,1.06,0.97
37,1.00,1.03,1.06,0.97
37,1.00,1.03,1.05,0.97
37,1.00,1.03,1.05,0.97
37,1.00,1.03,1.05,0.97
37,1.00,1.03,1.05,0.97
37,1.00,1.02,1.05,0.98
37,1.00,1.02,1.05,0.98
37,1.01,1.03,1.05,0.98
37,1.01,1.03,1.05,0.98
37,1.01,1.03,1.05,0.98
37,1.00,1.02,1.05,0.98
37,1.00,1.02,1.05,0.98
37,1.00,1.02,1.05,0.98
37,1.00,1.02,1.05,0.98
37,1.00,1.02,1.04,0.98
37,1.00,1.02,1.05,0.98
37,1.00,1.02,1.05,0.98
37,1.00,1.02,1.04,0.98
37,1.00,1.02,1.04,0.98
37,1.00,1.02,1.04,0.98
37,1.00,1.02,1.04,0.98
37,1.01,1.03,1.05,0.98
37,1.01,1.03,1.05,0.98
37,1.01,1.02,1.05,0.99
37,1.01,1.03,1.05,0.98
37,1.01,1.03,1.05,0.98
37,1.00,1.03,1.05,0.97
37,1.01,1.03,1.05,0.98
37,1.01,1.03,1.05,0.98
37,1.00,1.03,1.05,0.97
37,1.00,1.03,1.05,0.97
37,1.00,1.03,1.05,0.97
37,1.00,1.02,1.05,0.98
37,1.00,1.02,1.05,0.98
37,1.00,1.02,1.05,0.98
37,1.00,1.02,1.05,0.98
37,1.00,1.02,1.05,0.98
37,1.00,1.02,1.04,0.98
37,1.00,1.02,1.04,0.98
37,1.00,1.02,1.04,0.98
37,1.00,1.02,1.04,0.98
37,1.00,1.02,1.04,0.98
37,1.00,1.01,1.04,0.99
37,1.00,1.01,1.04,0.99
37,1.00,1.01,1.03,0.99
37,1.00,1.01,1.03,0.99
37,1.00,1.01,1.03,0.99
37,1.00,1.01,1.03,0.99
37,1.00,1.01,1.03,0.99
37,1.00,1.01,1.03,0.99
37,1.00,1.01,1.03,0.99
37,1.00,1.01,1.03,0.99
37,1.00,1.01,1.03,0.99
37,1.00,1.01,1.03,0.99
37,1.00,1.01,1.03,0.99
37,1.00,1.01,1.03,0.99
37,1.00,1.01,1.03,0.99
37,1.00,1.01,1.03,0.99
37,1.00,1.01,1.03,0.99
37,1.00,1.01,1.03,0.99
37,1.00,1.01,1.03,0.99
37,1.00,1.01,1.02,0.99
37,1.00,1.01,1.02,0.99
37,1.00,1.01,1.02,0.99
37,1.00,1.01,1.02,0.99
37,1.00,1.01,1.02,0.99
37,1.00,1.01,1.02,0.99
37,1.00,1.01,1.02,0.99
37,1.00,1.01,1.02,0.99
37,1.00,1.01,1.02,0.99
37,1.00,1.01,1.02,0.99
37,1.00,1.01,1.02,0.99
37,1.00,1.01,1.02,0.99
37,1.00,1.01,1.02,0.99
37,1.00,1.01,1.02,0.99
37,1.00,1.00,1.01,1.00
37,1.00,1.00,1.01,1.00
37,1.00,1.00,1.01,1.00
37,1.00,1.00,1.01,1.00
37,1.00,1.00,1.01,1.00
37,1.00,1.00,1.01,1.00
37,1.00,1.00,1.01,1.00
37,1.00,1.00,1.01,1.00
37,1.00,1.00,1.01,1.00
37,1.00,1.00,1.01,1.00
37,1.00,1.00,1.01,1.00
37,1.00,1.00,1.01,1.00
37,1.00,1.00,1.01,1.00
37,1.00,1.01,1.01,0.99
37,1.00,1.01,1.01,0.99
37,1.00,1.01,1.01,0.99
37,1.00,1.01,1.01,0.99
37,1.00,1.01,1.01,0.99
37,1.00,1.01,1.01,0.99
37,1.00,1.01,1.01,0.99
37,1.00,1.01,1.01,0.99
37,1.00,1.01,1.01,0.99
37,1.00,1.01,1.01,0.99
37,1.00,1.01,1.02,0.99
37,1.00,1.01,1.01,0.99
37,1.00,1.01,1.01,0.99
37,1.00,1.01,1.01,0.99
37,1.00,1.01,1.01,0.99
37,1.00,1.01,1.01,0.99
37,1.00,1.01,1.01,0.99
37,1.00,1.01,1.01,0.99
37,1.00,1.01,1.01,0.99
37,1.00,1.01,1.01,0.99
37,1.00,1.01,1.01,0.99
37,1.00,1.01,1.01,0.99
37,1.00,1.01,1.01,0.99
37,1.00,1.01,1.01,0.99
37,1.00,1.01,1.01,0.99
37,1.00,1.00,1.01,1.00
37,1.00,1.00,1.01,1.00
37,1.00,1.00,1.01,1.00
37,1.00,1.00,1.01,1.00
37,1.00,1.01,1.01,0.99
37,1.00,1.01,1.01,0.99
37,1.00,1.00,1.01,1.00
37,1.00,1.00,1.01,1.00
37,1.00,1.00,1.01,1.00
37,1.00,1.00,1.01,1.00
37,1.00,1.00,1.01,1.00
37,1.00,1.01,1.01,0.99
37,1.00,1.00,1.01,1.00
37,1.00,1.00,1.01,1.00
37,1.00,1.00,1.01,1.00
37,1.00,1.00,1.01,1.00
37,1.00,1.00,1.01,1.00
37,1.00,1.01,1.01,0.99
37,1.01,1.01,1.02,1.00
37,1.01,1.01,1.02,1.00
37,1.01,1.02,1.03,0.99
37,1.01,1.02,1.03,0.99
37,1.01,1.02,1.03,0.99
37,1.00,1.02,1.03,0.98
37,1.00,1.02,1.03,0.98
37,1.00,1.02,1.03,0.98
37,1.00,1.02,1.03,0.98
37,1.00,1.02,1.03,0.98
37,1.00,1.02,1.03,0.98
37,1.00,1.02,1.03,0.98
37,1.00,1.02,1.03,0.98
